"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"387",14,"Colin Kaepernick",FA,"QB40","254","256","255.3","0.9"
"388",14,"Josh Reynolds",DET,"WR129","138","369","259.0","94.6"
"389",14,"Xavier Grimble",FA,"TE59","236","269","257.3","15.1"
"390",14,"Tyler Ervin",FA,"RB107","230","362","284.3","48.6"
"391",14,"Rashard Higgins",CAR,"WR130","214","329","263.0","48.5"
"392",14,"Ryan Switzer",CLE,"WR131","210","315","263.3","42.9"
"393",15,"Marquess Wilson",FA,"WR132","187","253","220.0","33.0"
"394",15,"Chris Johnson",FA,"RB108","267","355","293.8","35.6"
"395",15,"Ricardo Louis",FA,"WR133","182","278","230.0","48.0"
"396",15,"Josh Brown",FA,"K27","227","239","233.0","6.0"
"397",15,"Dan Carpenter",FA,"K28","228","242","235.0","7.0"
"398",15,"Wendall Williams",FA,"WR134","254","301","277.7","19.2"
"399",15,"Aldrick Rosas",FA,"K29","233","240","236.5","3.5"
"400",15,"Shaun Draughn",FA,"RB109","231","346","281.3","48.0"
"401",15,"Malcolm Brown",MIA,"RB110","252","310","282.0","23.7"
"402",15,"Pharoh Cooper",FA,"WR135","251","374","306.0","46.1"
"403",15,"Jake Butt",FA,"TE60","240","262","251.0","11.0"
"404",15,"Fozzy Whittaker",FA,"RB111","274","320","292.3","19.9"
"405",15,"Darren Fells",FA,"TE61","259","266","262.5","3.5"
"406",15,"Corey Grant",FA,"RB112","259","388","310.0","56.0"
"407",15,"Travaris Cadet",FA,"RB113","260","283","271.5","11.5"
"408",15,"Kenjon Barner",TB,"RB114","263","284","273.5","10.5"
"409",15,"Corey Brown",FA,"WR136","261","291","276.0","15.0"
"410",15,"Rashad Jennings",FA,"RB115","279","281","280.0","1.0"
"411",15,"Ka'Deem Carey",FA,"RB116","271","290","280.5","9.5"
"412",15,"Brice Butler",FA,"WR137","221","342","281.5","60.5"
"413",15,"Rod Smith",FA,"RB117","276","355","311.0","32.9"
"414",15,"Russell Shepard",FA,"WR138","227","358","292.5","65.5"
"415",15,"De'Anthony Thomas",FA,"WR139","284","306","295.0","11.0"
"416",15,"Matt Moore",FA,"QB41","242","351","296.5","54.5"
"417",15,"Jalin Marshall",FA,"WR140","259","338","298.5","39.5"
"418",15,"Niles Paul",FA,"TE62","239","393","316.0","77.0"
"419",15,"C.J. Uzomah",NYJ,"TE63","271","332","301.5","30.5"
"420",15,"Blaine Gabbert",TB,"QB42","256","348","302.0","46.0"
"421",15,"John Kuhn",FA,"RB118","242","405","323.5","81.5"
"422",15,"Joe Banyard",FA,"RB119","273","340","306.5","33.5"
"423",15,"Terrell Watson",FA,"RB120","279","339","309.0","30.0"
"424",15,"Brent Celek",FA,"TE64","268","356","312.0","44.0"
"425",15,"Justin Hunter",FA,"WR141","265","386","325.5","60.5"
"426",15,"Peyton Barber",LV,"RB121","272","394","333.0","61.0"
"427",15,"Daniel Lasco",FA,"RB122","273","407","340.0","67.0"
"428",15,"Cameron Artis-Payne",FA,"RB123","278","358","318.0","40.0"
"429",15,"Corey Clement",DAL,"RB124","275","376","325.5","50.5"
"430",16,"Jared Abbrederis",FA,"WR142","327","368","347.5","20.5"
