"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"385",14,"Josh Oliver",BAL,"TE46","204","394","329.0","52.1"
"386",14,"Travis Homer",SEA,"RB117","250","364","306.3","33.9"
"387",14,"Dawson Knox",BUF,"TE47","200","390","327.6","47.8"
"388",14,"Kendrick Bourne",NE,"WR123","300","393","339.0","24.4"
"389",14,"Tim Patrick",DEN,"WR124","216","396","335.9","44.9"
"390",14,"Eddy Pineiro",NYJ,"K31","231","352","300.9","26.8"
"391",14,"Cody Latimer",FA,"WR125","231","383","321.6","42.0"
"392",14,"Ryan Switzer",CLE,"WR126","262","389","339.9","33.1"
"393",14,"Jordan Thomas",FA,"TE48","222","394","320.9","40.2"
"394",14,"Jace Sternberger",PIT,"TE49","207","393","326.7","40.6"
"395",14,"Bruce Anderson III",FA,"RB118","208","391","303.3","52.7"
"396",14,"Karan Higdon",FA,"RB119","230","386","306.6","51.4"
"397",14,"Tyler Higbee",LAR,"TE50","235","394","341.4","37.1"
"398",14,"Chester Rogers",TEN,"WR127","240","394","342.2","36.4"
"399",14,"Adam Shaheen",MIA,"TE51","178","391","339.5","41.5"
"400",14,"Kelvin Harmon",WAS,"WR128","232","395","338.9","47.6"
"401",14,"J'Mon Moore",FA,"WR129","286","378","328.4","23.7"
"402",14,"J.D. McKissic",WAS,"RB120","237","363","300.5","37.2"
"403",14,"Andre Ellington",FA,"RB121","219","380","278.4","50.7"
"404",14,"Cincinnati Bengals",CIN,"DST31","244","354","313.2","30.0"
"405",14,"Chris Moore",HOU,"WR130","222","396","323.1","48.2"
"406",14,"Zane Gonzalez",CAR,"K32","257","352","317.8","25.1"
"407",14,"Dwayne Washington",NO,"RB122","279","388","316.4","30.5"
"408",14,"Cody Parkey",FA,"K33","184","339","297.3","41.6"
"409",14,"Jarius Wright",FA,"WR131","222","390","339.6","47.4"
"410",14,"Marcus Murphy",FA,"RB123","286","355","313.4","23.5"
"411",14,"Jordan Akins",HOU,"TE52","237","392","329.5","38.9"
"412",14,"Will Grier",DAL,"QB42","264","397","339.1","38.2"
"413",14,"D'Ernest Johnson",CLE,"RB124","232","365","310.3","36.6"
"414",14,"Randy Bullock",TEN,"K34","292","353","320.3","17.9"
"415",14,"Alex Collins",SEA,"RB125","225","361","276.3","38.4"
"416",14,"Tavon Austin",JAC,"WR132","239","382","305.1","40.2"
"417",14,"Paul Perkins",FA,"RB126","263","386","328.6","32.5"
"418",14,"LeGarrette Blount",FA,"RB127","271","376","300.2","28.8"
"419",14,"Reggie Bonnafon",WAS,"RB128","261","388","314.5","42.1"
"420",14,"Tyler Kroft",NYJ,"TE53","228","383","322.3","43.4"
"421",14,"Colt McCoy",ARI,"QB43","244","397","327.0","43.6"
"422",14,"James Develin",FA,"RB129","262","386","323.6","40.9"
"423",14,"Austin Seferian-Jenkins",FA,"TE54","255","359","312.2","27.8"
"424",15,"Dontrelle Inman",FA,"WR133","264","376","335.5","28.9"
"425",15,"Riley Ridley",FA,"WR134","247","395","331.8","44.0"
"426",15,"Tyrod Taylor",NYG,"QB44","276","387","340.3","35.7"
"427",15,"Boston Scott",PHI,"RB130","283","380","319.9","32.1"
"428",15,"Luke Willson",FA,"TE55","305","363","334.6","17.4"
"429",15,"Las Vegas Raiders",LV,"DST32","270","347","314.6","22.5"
"430",15,"Robert Griffin III",FA,"QB45","284","387","348.1","31.1"
"431",15,"J.J. Nelson",IND,"WR135","253","379","327.1","38.5"
"432",15,"Allen Hurns",FA,"WR136","242","390","332.5","38.2"
"433",15,"Gary Jennings Jr.",FA,"WR137","235","375","334.7","38.5"
"434",15,"Laquon Treadwell",JAC,"WR138","299","369","331.0","23.7"
"435",15,"Javorius Allen",FA,"RB131","263","308","281.8","14.3"
"436",15,"Brian Hoyer",NE,"QB46","276","386","321.0","36.0"
"437",15,"Chandler Catanzaro",FA,"K35","229","326","293.0","33.1"
"438",15,"AJ McCarron",FA,"QB47","292","374","339.7","25.7"
"439",15,"Buddy Howell",LAR,"RB132","209","393","303.6","61.4"
"440",15,"Chris Ivory",FA,"RB133","276","312","292.3","13.7"
"441",15,"Kaare Vedvik",FA,"K36","268","326","295.6","16.5"
"442",15,"Corey Grant",FA,"RB134","262","319","299.1","18.9"
"443",15,"Jeff Heuerman",FA,"TE56","288","390","337.1","32.5"
"444",15,"Mike Davis",FA,"WR139","226","266","248.5","15.7"
"445",15,"Darius Slayton",NYG,"WR140","279","369","316.9","31.3"
"446",15,"Dez Bryant",FA,"WR141","285","360","328.6","24.9"
"447",15,"Maurice Harris",FA,"WR142","205","338","287.8","46.7"
"448",15,"Elijah Holyfield",CIN,"RB135","221","364","306.2","54.3"
"449",15,"Brett Hundley",FA,"QB48","292","385","337.3","23.7"
"450",15,"David Fluellen",FA,"RB136","316","391","344.5","26.8"
"451",15,"Detrez Newsome",FA,"RB137","256","388","334.4","51.5"
"452",15,"Samaje Perine",CIN,"RB138","277","393","352.4","36.3"
"453",15,"Pierre Garcon",FA,"WR143","296","369","326.6","24.7"
"454",15,"Tajae Sharpe",ATL,"WR144","306","377","343.1","26.2"
"455",15,"T.J. Logan",FA,"RB139","310","392","348.8","27.9"
"456",15,"Tyler Ervin",FA,"RB140","287","320","305.8","11.8"
"457",15,"Jordan Matthews",SF,"WR145","334","373","352.1","14.1"
"458",15,"Kahale Warring",JAC,"TE57","286","361","324.5","32.0"
"459",15,"Demetrius Harris",ARI,"TE58","292","392","342.9","39.2"
"460",15,"Jonathan Williams",WAS,"RB141","297","392","336.0","33.6"
"461",15,"Jeremy Hill",FA,"RB142","291","329","311.6","16.7"
"462",15,"Chad Kelly",FA,"QB49","284","327","313.4","15.1"
"463",15,"Kelvin Benjamin",FA,"WR146","306","363","338.0","18.9"
"464",15,"Jason Sanders",MIA,"K37","288","343","314.4","19.8"
"465",15,"Mo Alie-Cox",IND,"TE59","293","394","343.3","35.8"
"466",15,"Taiwan Jones",BUF,"RB143","253","367","323.0","43.0"
"467",15,"Richie James Jr.",NYG,"WR147","217","374","324.0","56.9"
"468",15,"D.J. Foster",FA,"RB144","298","368","325.4","33.2"
"469",15,"Ryan Finley",FA,"QB50","297","396","362.0","40.7"
"470",15,"Jacquizz Rodgers",FA,"RB145","295","357","327.0","27.2"
"471",15,"Mason Rudolph",PIT,"QB51","284","387","329.4","40.6"
"472",15,"Foster Moreau",LV,"TE60","323","389","341.7","23.1"
"473",15,"Elijhaa Penny",NYG,"RB146","319","368","343.2","22.9"
"474",15,"Isaiah McKenzie",BUF,"WR148","229","356","316.0","50.8"
"475",15,"Chase Daniel",LAC,"QB52","292","385","344.2","35.8"
"476",15,"Seth Roberts",FA,"WR149","304","384","354.0","31.4"
"477",15,"Maxx Williams",ARI,"TE61","289","386","336.8","33.7"
"478",15,"Alex Erickson",CAR,"WR150","305","395","341.8","39.2"
"479",15,"Danny Vitale",FA,"RB147","226","299","262.5","36.5"
"480",15,"Josh Hill",FA,"TE62","285","394","344.2","38.8"
"481",15,"Zach Line",FA,"RB148","312","380","344.6","27.3"
"482",15,"John Ursua",SEA,"WR151","325","394","354.7","20.6"
"483",15,"Rhett Ellison",FA,"TE63","300","381","333.3","30.9"
"484",15,"Andy Janovich",HOU,"RB149","312","392","347.2","37.0"
"485",15,"Patrick DiMarco",FA,"RB150","322","393","347.4","26.5"
"486",15,"Darren Fells",FA,"TE64","325","363","348.2","12.9"
"487",15,"Josh McCown",FA,"QB53","332","387","356.5","22.1"
"488",15,"Troymaine Pope",FA,"RB151","320","382","338.8","25.2"
"489",15,"Anthony Sherman",FA,"RB152","321","322","321.7","0.5"
"490",15,"Trent Sherfield",MIA,"WR152","270","379","342.5","42.8"
"491",15,"Josh Ferguson",FA,"RB153","214","364","289.0","75.0"
"492",15,"Torrey Smith",FA,"WR153","317","333","326.3","6.8"
"493",15,"Scotty Miller",TB,"WR154","316","376","344.3","25.8"
"494",15,"Robert Tonyan",GB,"TE65","292","293","292.5","0.5"
"495",15,"Gardner Minshew II",PHI,"QB54","255","371","328.0","51.9"
"496",15,"Bennie Fowler III",FA,"WR155","306","392","356.8","28.8"
"497",15,"Taylor Bertolet",FA,"K38","314","353","331.0","16.3"
"498",15,"Alex Armah Jr.",WAS,"RB154","357","391","371.3","11.9"
"499",15,"C.J. Ham",MIN,"RB155","298","312","305.0","7.0"
"500",15,"Jacob Hollister",LV,"TE66","325","377","351.8","18.4"
"501",15,"Russell Shepard",FA,"WR156","323","372","353.3","18.3"
"502",15,"Kerrith Whyte Jr.",FA,"RB156","326","367","353.5","16.1"
"503",16,"Blake Bell",KC,"TE67","295","327","311.0","16.0"
"504",16,"Emanuel Hall",FA,"WR157","330","358","340.3","12.6"
"505",16,"DeShone Kizer",FA,"QB55","319","386","356.5","25.4"
"506",16,"Blaine Gabbert",TB,"QB56","320","320","320.0","0.0"
"507",16,"Dalyn Dawkins",FA,"RB157","321","381","346.3","25.4"
"508",16,"Nick Boyle",BAL,"TE68","341","383","359.5","18.0"
"509",16,"Jason Croom",PHI,"TE69","301","342","321.5","20.5"
"510",16,"Nate Sudfeld",SF,"QB57","320","367","348.0","20.2"
"511",16,"Dan Arnold",JAC,"TE70","325","393","349.7","30.7"
"512",16,"Byron Pringle",CHI,"WR158","334","369","349.7","14.5"
"513",16,"Cam Sims",WAS,"WR159","292","383","351.3","42.0"
"514",16,"Eli Rogers",FA,"WR160","345","383","363.3","15.0"
"515",16,"Kenjon Barner",TB,"RB158","310","392","352.0","33.5"
"516",16,"Noah Brown",DAL,"WR161","310","377","354.7","31.6"
"517",16,"Mack Hollins",LV,"WR162","350","373","358.0","10.6"
"518",16,"Cody Core",MIA,"WR163","337","342","339.5","2.5"
"519",16,"Austin Carr",FA,"WR164","350","378","360.0","12.8"
"520",16,"Justin Hardy",FA,"WR165","360","396","375.2","11.9"
"521",16,"Charcandrick West",FA,"RB159","331","353","342.0","11.0"
"522",16,"Jordan Taylor",FA,"WR166","331","357","344.0","13.0"
"523",16,"Roosevelt Nix",FA,"RB160","327","363","345.0","18.0"
"524",16,"Virgil Green",FA,"TE71","343","349","346.0","3.0"
"525",16,"Nick O'Leary",FA,"TE72","324","389","364.7","28.9"
"526",16,"Josh Bellamy",FA,"WR167","319","379","349.0","30.0"
"527",16,"Ryan Griffin",CHI,"TE73","338","366","352.0","14.0"
"528",16,"Jarrett Stidham",NE,"QB58","338","367","352.5","14.5"
"529",16,"Zach Pascal",PHI,"WR168","352","355","353.5","1.5"
"530",16,"Tim Boyle",DET,"QB59","341","367","354.0","13.0"
"531",16,"Matt Barkley",BUF,"QB60","366","387","380.4","7.5"
"532",16,"Chad Williams",FA,"WR169","342","367","354.5","12.5"
"533",16,"Brandon Bolden",LV,"RB161","329","381","355.0","26.0"
"534",16,"DeAndre Carter",LAC,"WR170","315","396","355.5","40.5"
"535",16,"Shaun Wilson",FA,"RB162","336","375","355.5","19.5"
"536",16,"Bobo Wilson",FA,"WR171","355","366","360.5","5.5"
"537",16,"Juwann Winfree",GB,"WR172","344","378","361.0","17.0"
"538",16,"Dwayne Harris",FA,"WR173","339","384","361.5","22.5"
"539",16,"Auden Tate",ATL,"WR174","346","382","364.0","18.0"
"540",16,"Trevor Siemian",CHI,"QB61","335","397","366.0","31.0"
"541",16,"Trey Edmunds",PIT,"RB163","368","382","376.7","6.2"
"542",16,"Luke Stocker",MIN,"TE74","344","394","369.0","25.0"
"543",16,"Garrett Celek",FA,"TE75","364","387","378.7","10.4"
"544",16,"Tra Carson",FA,"RB164","349","393","371.0","22.0"
"545",16,"Jamize Olawale",FA,"RB165","368","379","373.5","5.5"
"546",16,"Andre Roberts",LAC,"WR175","372","380","376.0","4.0"
