"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV"
"382",14,"Kyle Juszczyk",SF,"RB109","238","388","331.9","36.5"
"383",14,"Jordan Reed",FA,"TE48","133","394","325.1","54.7"
"384",14,"Jeremy Sprinkle",DAL,"TE49","246","391","337.4","35.1"
"385",14,"Robert Tonyan",GB,"TE50","180","388","308.8","49.3"
"386",14,"Quintez Cephus",DET,"WR122","231","396","325.0","42.2"
"387",14,"Tyler Johnson",TB,"WR123","235","390","332.5","41.7"
"388",14,"Trayveon Williams",CIN,"RB110","203","393","335.6","42.5"
"389",14,"Equanimeous St. Brown",CHI,"WR124","198","410","326.7","47.9"
"390",14,"Adam Trautman",NO,"TE51","237","392","343.9","33.5"
"391",14,"Ryan Nall",DAL,"RB111","188","407","327.6","44.6"
"392",14,"Joe Reed",LAC,"WR125","223","406","322.5","44.6"
"393",14,"Marcus Mariota",ATL,"QB39","253","391","344.1","35.5"
"394",14,"Tajae Sharpe",ATL,"WR126","244","398","337.4","39.1"
"395",14,"Rashard Higgins",CAR,"WR127","240","408","345.1","38.5"
"396",14,"Tim Patrick",DEN,"WR128","220","389","313.9","34.3"
"397",14,"Kaden Smith",FA,"TE52","222","389","327.5","43.4"
"398",14,"Eddy Pineiro",NYJ,"K36","245","353","313.6","28.7"
"399",14,"Drew Sample",CIN,"TE53","188","391","338.9","37.7"
"400",14,"Kai Forbath",LAR,"K37","248","330","299.1","22.9"
"401",14,"Mo Alie-Cox",IND,"TE54","232","392","333.1","38.4"
"402",14,"Adam Vinatieri",FA,"K38","249","332","307.8","27.0"
"403",14,"Sam Ficken",TEN,"K39","237","353","325.5","29.1"
"404",14,"Jalen Hurts",PHI,"QB40","270","397","352.9","30.2"
"405",14,"Dalton Keene",NE,"TE55","243","394","344.6","39.2"
"406",14,"Andy Dalton",NO,"QB41","275","397","349.1","34.5"
"407",14,"KeeSean Johnson",SF,"WR129","259","400","344.2","34.6"
"408",14,"Devontae Booker",FA,"RB112","274","393","335.8","36.2"
"409",14,"Ty Johnson",NYJ,"RB113","272","388","344.2","32.1"
"410",14,"Zay Jones",JAC,"WR130","247","401","340.8","36.4"
"411",14,"Nick Folk",NE,"K40","230","350","286.5","42.0"
"412",14,"John Hightower",PHI,"WR131","203","413","306.4","68.6"
"413",14,"Foster Moreau",LV,"TE56","292","394","349.8","25.7"
"414",14,"Javon Wims",FA,"WR132","282","411","354.4","30.4"
"415",14,"Kalen Ballage",PIT,"RB114","287","385","340.1","20.7"
"416",14,"Jacoby Brissett",CLE,"QB42","278","397","345.8","34.3"
"417",14,"Jake Kumerow",BUF,"WR133","260","402","323.3","42.5"
"418",15,"Anthony Firkser",ATL,"TE57","303","394","358.3","22.5"
"419",15,"Chris Hogan",FA,"WR134","244","385","337.1","40.3"
"420",15,"Kalif Raymond",DET,"WR135","269","395","351.2","30.6"
"421",15,"Kahale Warring",JAC,"TE58","246","391","331.9","42.9"
"422",15,"Albert Okwuegbunam",DEN,"TE59","260","389","342.0","30.5"
"423",15,"Gabriel Davis",BUF,"WR136","263","395","347.1","35.6"
"424",15,"Jalen Guyton",LAC,"WR137","265","396","334.1","40.5"
"425",15,"KJ Hill Jr.",FA,"WR138","229","390","349.0","45.8"
"426",15,"Gunner Olszewski",PIT,"WR139","244","390","345.1","36.6"
"427",15,"Delanie Walker",FA,"TE60","169","394","325.1","60.4"
"428",15,"Maxx Williams",ARI,"TE61","273","391","351.8","30.5"
"429",15,"Taylor Gabriel",FA,"WR140","222","379","305.0","48.9"
"430",15,"Trey Quinn",FA,"WR141","240","403","342.4","46.3"
"431",15,"Donovan Peoples-Jones",CLE,"WR142","269","409","357.6","37.0"
"432",15,"Greg Joseph",MIN,"K41","234","377","314.6","36.6"
"433",15,"Jesse James",CHI,"TE62","325","394","368.1","15.5"
"434",15,"Ameer Abdullah",CAR,"RB115","263","417","352.1","41.3"
"435",15,"Seth Roberts",FA,"WR143","210","396","338.1","57.6"
"436",15,"Josh Hill",FA,"TE63","320","394","355.0","20.0"
"437",15,"Olamide Zaccheaus",ATL,"WR144","297","389","352.9","24.3"
"438",15,"Riley Ridley",FA,"WR145","285","395","346.0","35.5"
"439",15,"Cairo Santos",CHI,"K42","280","353","327.4","26.9"
"440",15,"Dontrell Hilliard",TEN,"RB116","301","392","355.1","29.0"
"441",15,"Chandler Catanzaro",FA,"K43","51","281","193.0","101.4"
"442",15,"Ricky Seals-Jones",NYG,"TE64","341","394","372.7","16.6"
"443",15,"Matt Bryant",FA,"K44","171","342","253.5","60.6"
"444",15,"James O'Shaughnessy",JAC,"TE65","319","389","358.9","19.0"
"445",15,"JaMycal Hasty",SF,"RB117","266","368","331.3","28.6"
"446",15,"Hakeem Butler",FA,"WR146","270","404","353.3","34.9"
"447",15,"Jaeden Graham",FA,"TE66","316","389","364.3","19.4"
"448",15,"Paul Richardson Jr.",FA,"WR147","311","414","354.6","28.9"
"449",15,"C.J. Ham",MIN,"RB118","303","392","343.4","32.5"
"450",15,"Dexter Williams",CLE,"RB119","312","383","355.6","19.3"
"451",15,"Demaryius Thomas",FA,"WR148","285","380","328.6","37.0"
"452",15,"Harrison Bryant",CLE,"TE67","294","383","353.1","24.1"
"453",15,"Adam Shaheen",MIA,"TE68","308","385","354.9","26.4"
"454",15,"Ryan Izzo",TEN,"TE69","232","382","306.2","55.5"
"455",15,"Kyle Allen",HOU,"QB43","289","397","355.9","33.5"
"456",15,"Dalton Schultz",DAL,"TE70","346","388","369.3","14.0"
"457",15,"Robert Foster",NYG,"WR149","290","384","345.4","35.1"
"458",15,"Mack Hollins",LV,"WR150","265","379","322.6","41.7"
"459",15,"John Kelly",CLE,"RB120","274","386","327.8","43.2"
"460",15,"Marcedes Lewis",GB,"TE71","340","394","358.4","18.5"
"461",15,"Isaiah McKenzie",BUF,"WR151","333","396","365.8","20.7"
"462",15,"Gary Jennings Jr.",FA,"WR152","203","270","236.5","33.5"
"463",15,"Rysen John",NYG,"WR153","231","242","236.5","5.5"
"464",15,"Nick Vannett",NO,"TE72","282","388","348.8","37.5"
"465",15,"Marvin Hall",FA,"WR154","330","393","362.8","19.1"
"466",15,"Alex Erickson",CAR,"WR155","311","395","363.4","26.8"
"467",15,"Isaiah Coulter",CHI,"WR156","271","376","324.3","40.5"
"468",15,"Tyler Kroft",NYJ,"TE73","349","394","375.2","16.7"
"469",15,"Andy Janovich",HOU,"RB121","283","386","328.0","37.0"
"470",15,"Thaddeus Moss",CIN,"TE74","279","371","328.5","39.4"
"471",15,"Braxton Berrios",NYJ,"WR157","265","364","328.8","37.9"
"472",15,"Bilal Powell",FA,"RB122","327","418","363.9","27.4"
"473",15,"Kerrith Whyte Jr.",FA,"RB123","322","382","345.2","24.9"
"474",15,"Jason Huntley",PHI,"RB124","305","363","331.5","20.7"
"475",15,"Jordan Thomas",FA,"TE75","319","394","358.5","23.9"
"476",15,"Case Keenum",BUF,"QB44","292","395","336.5","44.4"
"477",15,"Buddy Howell",LAR,"RB125","266","380","338.0","46.8"
"478",15,"Chad Beebe",FA,"WR158","226","389","351.4","62.8"
"479",15,"Cedrick Wilson Jr.",MIA,"WR159","304","383","353.2","30.4"
"480",15,"Anthony Sherman",FA,"RB126","257","401","340.8","59.6"
"481",15,"Hunter Bryant",DET,"TE76","309","382","353.4","27.3"
"482",15,"Jaret Patterson",WAS,"RB127","260","296","278.0","18.0"
"483",15,"Trenton Cannon",TEN,"RB128","311","387","354.2","34.6"
"484",15,"Laquon Treadwell",JAC,"WR160","293","390","342.3","44.0"
"485",15,"Devin Smith",FA,"WR161","286","384","342.8","36.1"
"486",15,"Brycen Hopkins",LAR,"TE77","315","394","357.0","29.6"
"487",15,"Jordan Love",GB,"QB45","309","397","347.3","32.1"
"488",15,"Senorise Perry",FA,"RB129","303","365","328.7","26.4"
"489",15,"Joe Flacco",NYJ,"QB46","294","385","329.7","39.7"
"490",15,"Christian Blake",ATL,"WR162","289","389","360.0","36.4"
"491",15,"D'Ernest Johnson",CLE,"RB130","351","390","372.7","14.6"
"492",15,"Virgil Green",FA,"TE78","260","375","331.7","51.0"
"493",15,"Khari Blasingame",CHI,"RB131","336","381","360.8","14.5"
"494",15,"Robert Griffin III",FA,"QB47","363","397","377.5","11.1"
"495",15,"Darnell Mooney",CHI,"WR163","247","383","334.3","61.9"
"496",15,"C.J. Anderson",FA,"RB132","321","415","364.8","29.9"
"497",15,"J.J. Taylor",NE,"RB133","357","392","370.0","11.5"
"498",15,"Antonio Callaway",FA,"WR164","212","396","304.0","92.0"
"499",15,"Rico Dowdle",DAL,"RB134","306","387","365.0","29.9"
"500",16,"Patrick Ricard",BAL,"RB135","316","397","356.8","28.8"
"501",16,"Alex Smith",FA,"QB48","348","385","367.0","13.2"
"502",16,"Taywan Taylor",FA,"WR165","297","327","312.0","15.0"
"503",16,"Rodney Anderson",FA,"RB136","280","353","316.5","36.5"
"504",16,"Dwayne Washington",NO,"RB137","337","392","361.0","20.3"
"505",16,"K.J. Osborn",MIN,"WR166","304","396","361.5","35.1"
"506",16,"Raymond Calais",LAR,"RB138","277","362","319.5","42.5"
"507",16,"Jason Moore Jr.",LAC,"WR167","328","378","347.7","21.8"
"508",16,"Jeff Driskel",HOU,"QB49","296","344","320.0","24.0"
"509",16,"Jordan Scarlett",FA,"RB139","307","374","348.7","29.7"
"510",16,"James Proche II",BAL,"WR168","346","396","373.2","16.8"
"511",16,"Jaron Brown",ARI,"WR169","290","366","328.0","38.0"
"512",16,"Quez Watkins",PHI,"WR170","311","347","329.0","18.0"
"513",16,"Alec Ingold",MIA,"RB140","316","357","336.5","20.5"
"514",16,"Ross Dwelley",SF,"TE79","349","391","371.5","16.5"
"515",16,"Richard Rodgers",PHI,"TE80","342","371","361.0","13.4"
"516",16,"Mason Rudolph",PIT,"QB50","341","387","362.0","19.0"
"517",16,"Tyler Ervin",FA,"RB141","370","385","379.4","5.3"
"518",16,"P.J. Walker",CAR,"QB51","338","387","364.0","20.1"
"519",16,"Durham Smythe",MIA,"TE81","319","389","364.3","32.1"
"520",16,"Josiah Deguara",GB,"TE82","349","394","364.3","21.0"
"521",16,"Corey Coleman",KC,"WR171","337","358","347.5","10.5"
"522",16,"Elijhaa Penny",NYG,"RB142","333","363","348.0","15.0"
"523",16,"Samaje Perine",CIN,"RB143","314","387","350.5","36.5"
"524",16,"Byron Pringle",CHI,"WR172","311","395","353.0","42.0"
"525",16,"Vyncint Smith",TB,"WR173","372","388","380.0","6.0"
"526",16,"Richie James Jr.",NYG,"WR174","333","380","356.5","23.5"
"527",16,"Chris Moore",HOU,"WR175","365","378","372.3","5.4"
"528",16,"Michael Burton",KC,"RB144","335","382","358.5","23.5"
"529",16,"Pharoh Cooper",FA,"WR176","344","393","375.3","22.2"
"530",16,"Wendell Smallwood",FA,"RB145","342","386","364.0","22.0"
"531",16,"Chris Manhertz",JAC,"TE83","365","389","377.3","9.8"
"532",16,"Mike Thomas",CIN,"WR177","367","367","367.0","0.0"
"533",16,"Deon Cain",PHI,"WR178","343","395","369.0","26.0"
"534",16,"Keith Smith",ATL,"RB146","368","390","382.3","10.1"
"535",16,"Duke Williams",FA,"WR179","378","379","378.5","0.5"
"536",16,"Andre Patton",FA,"WR180","364","396","380.0","16.0"
"537",16,"Dezmon Patmon",IND,"WR181","377","395","388.7","8.3"
"538",16,"Derek Watt",PIT,"RB147","364","400","382.0","18.0"
